Unnamed: 0.1,Unnamed: 0,product_name,sales_price,brand,colour,child_category,reviews,product_url,medium,cleaned_reviews,sentiment,predicted_sentiment
367,1159,Teemoods Women's Fleece Sleeveless Hooded Sweatshirt,279,Teemoods,Yellow,WomensSweatshirtsHoodies,Great addition to my wardrobe.,https://www.amazon.in/Teemoods-Womens-Fleece-Sleeveless-Sweatshirt/dp/B01AZ6QJ2Q/,https://images-na.ssl-images-amazon.com/images/I/41Unl6Gu4sL.jpg|https://images-na.ssl-images-amazon.com/images/I/418vxwOFr2L.jpg|https://images-na.ssl-images-amazon.com/images/I/41jfSf4-vfL.jpg|https://images-na.ssl-images-amazon.com/images/I/410kEWJIlSL.jpg,great addition wardrobe,1,1
368,1161,Max Women Pullover,299,Max,Khaki,WomensPulloverSweaters,Amazing!,https://www.amazon.in/Max-WI19MZT02A-Womens-Pullover-WI19MZT02A_Black1_M/dp/B07YCRT1XF/,https://images-na.ssl-images-amazon.com/images/I/31ldC0I5TmL.jpg|https://images-na.ssl-images-amazon.com/images/I/31WLeY34gDL.jpg|https://images-na.ssl-images-amazon.com/images/I/312i2NOcBNL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ibSh1UwPL.jpg|https://images-na.ssl-images-amazon.com/images/I/317wPLorMGL.jpg|https://images-na.ssl-images-amazon.com/images/I/31VIcqgShpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41lfzwZuRUL.jpg,amazing,1,1
369,1162,LABEL KARA Womens Dresses,359,LABEL KARA,Vanilla,WomensKurtasKurtis,Soft fabric and vibrant color.,https://www.amazon.in/LABEL-KARA-Anarkali-Contrast-CSLKR006-XL/dp/B07P985X77/,https://images-na.ssl-images-amazon.com/images/I/41JeAil61JL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ex2vP-NdL.jpg|https://images-na.ssl-images-amazon.com/images/I/41gWvsn4M%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZZf9aVmvL.jpg|https://images-na.ssl-images-amazon.com/images/I/41CYefbjy%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/51WnVqJOngL.jpg,soft fabric vibrant color,1,1
370,1164,Desimiss Kart Women's Cotton Unstitched Salwar Suit Dupatta Material (SKU-1092F_Black_Free Size),1395,DESIMISS KART,Black,WomensEthnicUnstitchedFabric,Looks different from the pictures.,https://www.amazon.in/Desimiss-Unstitched-Dupatta-Material-SKU-1092F_Black_Free/dp/B07QLSTJTS/,https://images-na.ssl-images-amazon.com/images/I/41lV4op7rRL.jpg|https://images-na.ssl-images-amazon.com/images/I/31qe43s8jZL.jpg|https://images-na.ssl-images-amazon.com/images/I/41lV4op7rRL.jpg|https://images-na.ssl-images-amazon.com/images/I/41IENonQh9L.jpg,look different picture,0,0
371,1169,mayra Women's Regular fit Top,899,mayra,Peach,WomensTops,"Amazing fit, looks great!",https://www.amazon.in/mayra-Womens-Regular-201608T09501_Navy-Blue_Small/dp/B07TQCJ17R/,https://images-na.ssl-images-amazon.com/images/I/41iKkQRLrvL.jpg|https://images-na.ssl-images-amazon.com/images/I/41UV5%2BJT9WL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Tsds0pvHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41YRz1uxfSL.jpg|https://images-na.ssl-images-amazon.com/images/I/51VVUI0OYXL.jpg,amazing fit look great,1,1
372,1171,Vaamsi Women's Crepe a-line Kurta (Pack of 2),262,Vaamsi,Red,WomensKurtasKurtis,Amazing!,https://www.amazon.in/Vaamsi-Womens-Crepe-line-COPK1027_XXL_Multicoloured_Xx-Large/dp/B07WYD8G3D/,https://images-na.ssl-images-amazon.com/images/I/514SuTldEIL.jpg|https://images-na.ssl-images-amazon.com/images/I/31SbTBC3hmL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ktJbj8YlL.jpg,amazing,1,1
373,1176,ADA Handcrafted Lucknowi Chikankari Regular Fit Cotton Kurti (A254209_Green),298,Ada,Multi,WomensKurtasKurtis,"Great quality, fits perfectly!",https://www.amazon.in/ADA-Handcrafted-Lucknowi-Chikankari-A254209_Green/dp/B07D9KQZKB/,https://images-na.ssl-images-amazon.com/images/I/41o%2B4mY8OCL.jpg|https://images-na.ssl-images-amazon.com/images/I/41CWIXvv60L.jpg|https://images-na.ssl-images-amazon.com/images/I/41u7yqGu95L.jpg|https://images-na.ssl-images-amazon.com/images/I/51%2BfXT21aML.jpg,great quality fit perfectly,1,1
374,1178,ATIVO Charcoal Sports Hoodie,434,ATIVO,Baby Pink,WomensSweatshirtsHoodies,"Comfortable and stylish, love it!",https://www.amazon.in/ATIVO-Charcoal-Sports-Hoodie-FWAT118_Charcoal_X-Large/dp/B017AYOIH4/,https://images-na.ssl-images-amazon.com/images/I/41OqWF7ROcL.jpg|https://images-na.ssl-images-amazon.com/images/I/414WW684%2BoL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Xh%2BEsrJKL.jpg|https://images-na.ssl-images-amazon.com/images/I/41xHf9MvLJL.jpg|https://images-na.ssl-images-amazon.com/images/I/51uEgU1laPL.jpg|https://images-na.ssl-images-amazon.com/images/I/31iWTspJAAL.jpg,comfortable stylish love,1,1
375,1179,NIVIK Winter wear Woolen Kurti for Women & Girls. Designer Woolen Kurti,999,NIVIK,Red,WomensKurtasKurtis,"Excellent product, will buy again.",https://www.amazon.in/NIVIK-WiInter-Woolen-Kurti-Women/dp/B083GY9HBJ/,https://images-na.ssl-images-amazon.com/images/I/41shGSzNVHL.jpg|https://images-na.ssl-images-amazon.com/images/I/31DgeblDAoL.jpg|https://images-na.ssl-images-amazon.com/images/I/31xGV-manhL.jpg|https://images-na.ssl-images-amazon.com/images/I/31tn9AEX%2BdL.jpg,excellent product buy,1,1
376,1181,Ateesa by FBB Women's Straight Synthetic Kurta,378,ATEESA By FBB,Baby Pink,WomensKurtasKurtis,"Material feels cheap, not worth the price.",https://www.amazon.in/Ateesa-Womens-Straight-Synthetic-1000738615005_Yellow_XL/dp/B0764HVQ1C/,https://images-na.ssl-images-amazon.com/images/I/41v-Yr8oVuL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZjSbKmmfL.jpg|https://images-na.ssl-images-amazon.com/images/I/41fZFX%2B%2BrwL.jpg|https://images-na.ssl-images-amazon.com/images/I/41pUmTyljtL.jpg|https://images-na.ssl-images-amazon.com/images/I/41CZzQkRJiL.jpg|https://images-na.ssl-images-amazon.com/images/I/51cTazovAFL.jpg,material feel cheap worth price,1,1
377,1184,Rain And Rainbow Women's A-Line Kurta,998,Just Wow,Navy,WomensKurtasKurtis,"Color fades quickly, not durable.",https://www.amazon.in/Rain-Rainbow-Womens-3718-15-28-1_BLUE_Medium/dp/B00VM8UW5W/,https://images-na.ssl-images-amazon.com/images/I/41KQfq1b7OL.jpg|https://images-na.ssl-images-amazon.com/images/I/41rt4JNvTGL.jpg,color fade quickly durable,1,1
378,1187,Jesti Designer Indian Women's Banarasi Art Silk Jacquard Kanjivaram Saree with Blouse Piece# Sarees,730,Jesti Designer,Rama,WomensSarees,Excellent!,https://www.amazon.in/Jesti-Designer-Banarasi-Jacquard-Kanjivaram/dp/B083FYZ4HV/,https://images-na.ssl-images-amazon.com/images/I/512U0iUv3aL.jpg|https://images-na.ssl-images-amazon.com/images/I/51VxDx40noL.jpg|https://images-na.ssl-images-amazon.com/images/I/51bPjYZzVAL.jpg|https://images-na.ssl-images-amazon.com/images/I/51fJCF2jp4L.jpg|https://images-na.ssl-images-amazon.com/images/I/51NXNzzBfVL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ehaAllGmL.jpg,excellent,1,1
379,1188,Kanchnar Women's Chiffon Bandhani Border Saree,699,Smiffys,Magenta,WomensSarees,"Color fades quickly, not durable.",https://www.amazon.in/Kanchnar-Womens-Chiffon-Bandhani-Printed/dp/B07L713GDC/,https://images-na.ssl-images-amazon.com/images/I/41fm6WRMroL.jpg|https://images-na.ssl-images-amazon.com/images/I/41nXz4q24-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41gzz%2BfRWnL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ECGwmO93L.jpg|https://images-na.ssl-images-amazon.com/images/I/318eBX6LHxL.jpg,color fade quickly durable,1,1
380,1191,Natty India Black Solid Velvet Women's Kurti,1152,NATTY INDIA,Cream with Navy,WomensKurtasKurtis,"Fantastic quality, will purchase more.",https://www.amazon.in/Natty-India-Black-Velvet-Womens/dp/B075WF9L9M/,https://images-na.ssl-images-amazon.com/images/I/3159VeoxmZL.jpg|https://images-na.ssl-images-amazon.com/images/I/31lLfVvqM0L.jpg|https://images-na.ssl-images-amazon.com/images/I/41b1Wf4MO9L.jpg|https://images-na.ssl-images-amazon.com/images/I/31cofnBLL1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41NgHY7DyqL.jpg,fantastic quality purchase,1,1
381,1192,Jaipur Kurti Women's Cotton a-line Kurta,7142,Himshikhar,Olive,WomensKurtasKurtis,"Perfect for the season, very chic.",https://www.amazon.in/Jaipur-Kurti-Womens-Line-JK3135_Black_xx-large/dp/B079ZQZXK5/,https://images-na.ssl-images-amazon.com/images/I/41kF48%2BM0NL.jpg|https://images-na.ssl-images-amazon.com/images/I/41XSGey3LEL.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2B7%2BxnRoiL.jpg|https://images-na.ssl-images-amazon.com/images/I/41iRpOWkhEL.jpg,perfect season chic,1,1
382,1194,Pistaa Red Solid High Low Hem Short Kurti with Plus Size,399,Pistaa's,White,WomensKurtasKurtis,"Great quality, fits perfectly!",https://www.amazon.in/Pistaa-Solid-High-Short-Kurti/dp/B0786NTZ6F/,https://images-na.ssl-images-amazon.com/images/I/41Ys5HJQWoL.jpg|https://images-na.ssl-images-amazon.com/images/I/41-RIJ8XXRL.jpg|https://images-na.ssl-images-amazon.com/images/I/31gz6Xzq8EL.jpg|https://images-na.ssl-images-amazon.com/images/I/41P2g55FohL.jpg|https://images-na.ssl-images-amazon.com/images/I/41tT3QEdnqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Q8i8LGvsL.jpg,great quality fit perfectly,1,1
383,1195,STATUS MANTRA Women's Cotton Half Sleeve Friends Printed Tshirts,999,STATUS MANTRA,Red,WomensT_Shirts,"Not satisfied with the purchase, returning it.",https://www.amazon.in/STATUS-MANTRA-Friends-Printed-T-Shirt/dp/B07M6X3CC7/,https://images-na.ssl-images-amazon.com/images/I/41bnvnQTa0L.jpg|https://images-na.ssl-images-amazon.com/images/I/31PV4JKI3GL.jpg|https://images-na.ssl-images-amazon.com/images/I/51CUPUmPrcL.jpg,satisfied purchase returning,1,1
384,1196,Rani Saahiba Synthetic with Blouse Piece Saree,653,RANI SAAHIBA,Charcoal::Grey,WomensSarees,Excellent!,https://www.amazon.in/Rani-Saahiba-Synthetic-Saree-Skr1271_Blue/dp/B01CAOXWVW/,https://images-na.ssl-images-amazon.com/images/I/418NlDC3UAL.jpg|https://images-na.ssl-images-amazon.com/images/I/51phdeU9omL.jpg,excellent,1,1
385,1199,Varanga Women's synthetic straight Kurta,619,Varanga,Navy,WomensKurtasKurtis,"Amazing fit, looks great!",https://www.amazon.in/Varanga-Womens-Synthetic-Straight-KFF-VAR218696-M_Black_Medium/dp/B07JZ215B1/,https://images-na.ssl-images-amazon.com/images/I/41o4sczJhxL.jpg|https://images-na.ssl-images-amazon.com/images/I/31di98XhBSL.jpg|https://images-na.ssl-images-amazon.com/images/I/318LW71fuJL.jpg|https://images-na.ssl-images-amazon.com/images/I/51dzR88haiL.jpg|https://images-na.ssl-images-amazon.com/images/I/312ECjKnJZL.jpg|https://images-na.ssl-images-amazon.com/images/I/617NFctqDLL.jpg,amazing fit look great,1,1
386,1201,TWIN FEET Embroidered Straight Rayon Kurti,1830,TWIN FEET,Grey,WomensKurtasKurtis,Soft fabric and vibrant color.,https://www.amazon.in/TWIN-FEET-Embroidered-Straight-Rayon/dp/B07JRB424H/,https://images-na.ssl-images-amazon.com/images/I/31uEm29buBL.jpg|https://images-na.ssl-images-amazon.com/images/I/41TVo25AqhL.jpg|https://images-na.ssl-images-amazon.com/images/I/41U6yGzXW%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/51PH3xEuuUL.jpg|https://images-na.ssl-images-amazon.com/images/I/31fXx8iC4FL.jpg,soft fabric vibrant color,1,1
387,1208,Gauri Laxmi Enterprise Women's Soft Georgette Saree with Blouse (Multicolour),185,Gauri Laxmi Enterprise,Peach,WomensSarees,"Superb craftsmanship, highly recommend.",https://www.amazon.in/Gauri-Laxmi-Enterprise-Georgette-Multicolour/dp/B07TVMDYKZ/,https://images-na.ssl-images-amazon.com/images/I/41xYUrVgOmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41GGZZgI0bL.jpg|https://images-na.ssl-images-amazon.com/images/I/51NqFaO9sML.jpg|https://images-na.ssl-images-amazon.com/images/I/51hrVNjGvSL.jpg|https://images-na.ssl-images-amazon.com/images/I/51b462W-2nL.jpg|https://images-na.ssl-images-amazon.com/images/I/51LfAbpSZ-L.jpg,superb craftsmanship highly recommend,1,1
388,1209,FOCIL Solid Dhoti Kurta and mehroon Border Dhoti Kurta for Kids Combo(Pack of 2),499,FOCIL,01-BLACK,WomensKurtasKurtis,"Excellent product, will buy again.",https://www.amazon.in/FOCIL-Solid-dhoti-mehroon-border/dp/B01EC7LOCO/,https://images-na.ssl-images-amazon.com/images/I/41nBDAjTLLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41J5bB8UKkL.jpg|https://images-na.ssl-images-amazon.com/images/I/31hfVEPAOgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41v4Sn4kYXL.jpg|https://images-na.ssl-images-amazon.com/images/I/31b2C6b-rDL.jpg|https://images-na.ssl-images-amazon.com/images/I/31nRQGAZEFL.jpg|https://images-na.ssl-images-amazon.com/images/I/31tRLQH6DzL.jpg|https://images-na.ssl-images-amazon.com/images/I/31EJIhO1WHL.jpg|https://images-na.ssl-images-amazon.com/images/I/412fzPdNm-L.jpg,excellent product buy,1,1
389,1222,Pistaa Womens Pure Cotton Coffee Patiala salwar,899,Pistaa's,multicoloured,WomensChuridarSalwarBottoms,"Exactly as described, very satisfied.",https://www.amazon.in/Pistaa-Womens-Cotton-Coffee-Patiala/dp/B071F5YYBX/,https://images-na.ssl-images-amazon.com/images/I/41I0v1ysPNL.jpg|https://images-na.ssl-images-amazon.com/images/I/41kMiIlqY%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41NAai%2B9x-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41oF7NCIqKL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Q8i8LGvsL.jpg,exactly described satisfied,1,1
390,1225,Cherokee by Unlimited Women's Button Down Top,1811,Novawo,Black,WomensTops,"Lovely texture, feels luxurious.",https://www.amazon.in/Cherokee-Unlimited-Womens-271984401-SL_Rust_S/dp/B0744J7TNL/,https://images-na.ssl-images-amazon.com/images/I/41dsmE-nBBL.jpg|https://images-na.ssl-images-amazon.com/images/I/41yEZs3o3nL.jpg|https://images-na.ssl-images-amazon.com/images/I/31xuGxgN5IL.jpg|https://images-na.ssl-images-amazon.com/images/I/414vBIduN7L.jpg|https://images-na.ssl-images-amazon.com/images/I/41PGTt6ow9L.jpg,lovely texture feel luxurious,1,1
391,1234,global desi Women's Playsuit,699,Ico Blue Stor,Black,WomensJumpsuits,Love it!,https://www.amazon.in/global-desi-Playsuit-SS17GB122JSRYHOT-PINKL/dp/B07CNV4G7J/,https://images-na.ssl-images-amazon.com/images/I/41zLOt4VagL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Bhi3SeTGL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Wplmf791L.jpg|https://images-na.ssl-images-amazon.com/images/I/41sS2zHB2aL.jpg,love,1,1
392,1235,Janasya Women's Polyester Crepe Kurta,2599,Roshni Fabrics,Black & White,WomensKurtasKurtis,"Color is not as expected, but overall good.",https://www.amazon.in/Janasya-Womens-Straight-Printed-JNE2043-KR-326-XL/dp/B077M6DF8F/,https://images-na.ssl-images-amazon.com/images/I/41UuhrCoQVL.jpg|https://images-na.ssl-images-amazon.com/images/I/41IKnqfSzYL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Aucnvt%2BnL.jpg|https://images-na.ssl-images-amazon.com/images/I/41vVqD0QPJL.jpg|https://images-na.ssl-images-amazon.com/images/I/31d08Zhom5L.jpg|https://images-na.ssl-images-amazon.com/images/I/51TAcBm-heL.jpg|https://images-na.ssl-images-amazon.com/images/I/31bkudZzidL.jpg,color expected overall good,1,1
393,1241,GLAM ROOTS Women's A-Line Cotton Kurta (Green),359,GLAM ROOTS,Black,WomensKurtasKurtis,Great addition to my wardrobe.,https://www.amazon.in/GLAM-ROOTS-Womens-Line-Cotton/dp/B07VXJMZKV/,https://images-na.ssl-images-amazon.com/images/I/41n0728aWiL.jpg|https://images-na.ssl-images-amazon.com/images/I/410hzrd2AiL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ygwu3q6fL.jpg|https://images-na.ssl-images-amazon.com/images/I/41eULf6WWTL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Snd4qtFFL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ISgGVywgL.jpg,great addition wardrobe,1,1
394,1243,Kalt Women's Full Sleeves Cable Button Acrylic Sweater,675,Kalt,Fuchsia,WomensCardigans,"Too tight, uncomfortable fit.",https://www.amazon.in/Kalt-Womens-Sleeves-Acrylic-Sweater/dp/B07PSPHS9C/,https://images-na.ssl-images-amazon.com/images/I/41UAdeOsFWL.jpg|https://images-na.ssl-images-amazon.com/images/I/41aIJY-DzDL.jpg|https://images-na.ssl-images-amazon.com/images/I/31n7clpmrlL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Cy30iQkiL.jpg,tight uncomfortable fit,-1,-1
395,1245,VERO MODA Women's Plain Regular fit T-Shirt,2808,LANDEBERT,Maroon,WomensT_Shirts,"Fit is very loose, not flattering.",https://www.amazon.in/VERO-MODA-Regular-2043074013_Navy-Blazer_Large/dp/B07N1F337T/,https://images-na.ssl-images-amazon.com/images/I/31kFuaXZQ5L.jpg|https://images-na.ssl-images-amazon.com/images/I/31-XQ3hMxZL.jpg|https://images-na.ssl-images-amazon.com/images/I/31rcEZyw94L.jpg|https://images-na.ssl-images-amazon.com/images/I/31WyxOhonBL.jpg|https://images-na.ssl-images-amazon.com/images/I/31Zz9wMeekL.jpg|https://images-na.ssl-images-amazon.com/images/I/31B%2B6Us1zHL.jpg|https://images-na.ssl-images-amazon.com/images/I/31V%2BUBeu8jL.jpg,fit loose flattering,1,1
396,1247,Saree Mall Women's Cotton Silk Saree With Blouse Piece (Green_Free size),594,SAREE MALL,Grey,WomensSarees,Looks different from the pictures.,https://www.amazon.in/SAREE-MALL-WomenS-Cotton-Green_Free/dp/B07DFSTLHP/,https://images-na.ssl-images-amazon.com/images/I/519olpLhGIL.jpg|https://images-na.ssl-images-amazon.com/images/I/51V2dcPAgIL.jpg|https://images-na.ssl-images-amazon.com/images/I/51BzBGdSoBL.jpg|https://images-na.ssl-images-amazon.com/images/I/41qa33bijIL.jpg|https://images-na.ssl-images-amazon.com/images/I/41GCdV6sIAL.jpg,look different picture,0,0
397,1248,Blacked Women's Cotton Round Neck Half Sleeve T-Shirt,549,Blacked,White,WomensTops,"Unpleasant odor, had to wash multiple times.",https://www.amazon.in/Blacked-Womens-Cotton-Sleeve-T-Shirt/dp/B07ZG3W22R/,https://images-na.ssl-images-amazon.com/images/I/41fp7LmZajL.jpg|https://images-na.ssl-images-amazon.com/images/I/41FiDL3O4AL.jpg|https://images-na.ssl-images-amazon.com/images/I/316u8NZ%2BmTL.jpg,unpleasant odor wash multiple time,-1,-1
398,1251,Pavecha'’s Saree with Blouse Piece (MK2186_Black_One Size),1000,Pavecha's,PISTA,WomensSarees,"Perfect for the season, very chic.",https://www.amazon.in/Pavechas-Saree-Blouse-Piece-MK2186_Black_One/dp/B01A6OUTSC/,https://images-na.ssl-images-amazon.com/images/I/41s12vnEHIL.jpg|https://images-na.ssl-images-amazon.com/images/I/41CVFug2qTL.jpg|https://images-na.ssl-images-amazon.com/images/I/51n3TuykqJL.jpg|https://images-na.ssl-images-amazon.com/images/I/41b-FRptoCL.jpg,perfect season chic,1,1
399,1252,Riti Riwaz Mysore Silk paisley Print Jhalor Saree with Unstitched Blouse,210,Riti Riwaz,Green,WomensSarees,"Arrived damaged, very unhappy.",https://www.amazon.in/Riti-Riwaz-Blouse-S183251_Teal-Green_Free/dp/B07X93RHNT/,https://images-na.ssl-images-amazon.com/images/I/41lnyO29VqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41jmHFI-VQL.jpg|https://images-na.ssl-images-amazon.com/images/I/41kSZW5ClqL.jpg|https://images-na.ssl-images-amazon.com/images/I/51XGVvlEtuL.jpg,arrived damaged unhappy,-1,-1
400,1253,Vbuyz Women's Rayon a-line Kurta (VB-KU-190),584,Vbuyz,orange sky blue & blue,WomensKurtasKurtis,"Fantastic quality, will purchase more.",https://www.amazon.in/Vbuyz-Womens-A-Line-Kurta-VB-KU-190-40_White_Large/dp/B07MQN6T56/,https://images-na.ssl-images-amazon.com/images/I/41ZMMJRhLAL.jpg|https://images-na.ssl-images-amazon.com/images/I/41OiG4DfmnL.jpg|https://images-na.ssl-images-amazon.com/images/I/41KwUBqiu-L.jpg|https://images-na.ssl-images-amazon.com/images/I/51tWKKNxW7L.jpg|https://images-na.ssl-images-amazon.com/images/I/51Sri2ayoIL.jpg,fantastic quality purchase,1,1
401,1254,KHANKAN Women's Georgette Kurti,299,KHANKAN,Black,WomensKurtasKurtis,"Exceeded my expectations, very pleased.",https://www.amazon.in/Khankan-Womens-Georgette-Kurti-GT-KTG-WBL-XXL_White/dp/B01BKFVQ60/,https://images-na.ssl-images-amazon.com/images/I/319NiTV5boL.jpg|https://images-na.ssl-images-amazon.com/images/I/31i-06RNuqL.jpg|https://images-na.ssl-images-amazon.com/images/I/31XafSIGReL.jpg|https://images-na.ssl-images-amazon.com/images/I/31f2ZVZzPgL.jpg|https://images-na.ssl-images-amazon.com/images/I/51JnQD9AjVL.jpg,exceeded expectation pleased,1,1
402,1256,ONLY Women's Pullover,249,CAVALLO by Linen Club,Begonia Pink,WomensPulloverSweaters,"Well-made and durable, worth the price.",https://www.amazon.in/ONLY-Womens-Pullover-15149474_Cloud-Dancer_L/dp/B078Z19C6K/,https://images-na.ssl-images-amazon.com/images/I/31VnTPySX3L.jpg|https://images-na.ssl-images-amazon.com/images/I/31eTWZSLj-L.jpg|https://images-na.ssl-images-amazon.com/images/I/31ksrcSdYRL.jpg|https://images-na.ssl-images-amazon.com/images/I/311apgAiyRL.jpg|https://images-na.ssl-images-amazon.com/images/I/41aYWT98nVL.jpg|https://images-na.ssl-images-amazon.com/images/I/31IZsMLo%2BTL.jpg|https://images-na.ssl-images-amazon.com/images/I/31WIBsPphdL.jpg|https://images-na.ssl-images-amazon.com/images/I/31Do1BDYu0L.jpg,wellmade durable worth price,1,1
