Unnamed: 0,product_name,sales_price,brand,colour,child_category,reviews,product_url,medium,cleaned_reviews,sentiment,predicted_sentiment
7827,US Polo Men's Striped Slim Fit Casual Shirt,749,Tulsi Fashions,Red,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/US-Polo-Striped-Casual-UDSH0204_Ivory_XL/dp/B07DWHF7ZN/,https://images-na.ssl-images-amazon.com/images/I/41duA5dXDmL.jpg|https://images-na.ssl-images-amazon.com/images/I/412ZvFQLH2L.jpg|https://images-na.ssl-images-amazon.com/images/I/41CO5IxTjYL.jpg|https://images-na.ssl-images-amazon.com/images/I/31NGirA9URL.jpg,soft fabric vibrant color,1,1
7861,Wrangler Men's Solid Slim fit Casual Shirt,342,New York Popular,Red,MensCasualShirts,"Lovely texture, feels luxurious.",https://www.amazon.in/Wrangler-Solid-Casual-W311231040SF_Jsw-Beige_X-Large/dp/B07M6YVSCM/,https://images-na.ssl-images-amazon.com/images/I/41KxwQh5EJL.jpg|https://images-na.ssl-images-amazon.com/images/I/31oIOP-GAiL.jpg|https://images-na.ssl-images-amazon.com/images/I/31sWhHOceSL.jpg|https://images-na.ssl-images-amazon.com/images/I/31hQGJF40PL.jpg,lovely texture feel luxurious,1,1
7862,United Colors of Benetton Men's Checkered Slim fit Casual Shirt,799,STATUS MANTRA,Black,MensCasualShirts,"Exceeded my expectations, very pleased.",https://www.amazon.in/United-Colors-Benetton-Checkered-19P5MR23U008I_901_Green_M/dp/B07L5J27X4/,https://images-na.ssl-images-amazon.com/images/I/41UwyS5rENL.jpg|https://images-na.ssl-images-amazon.com/images/I/41RXlCqm3YL.jpg|https://images-na.ssl-images-amazon.com/images/I/513a0%2BP0A6L.jpg|https://images-na.ssl-images-amazon.com/images/I/51dqXm%2BuxaL.jpg|https://images-na.ssl-images-amazon.com/images/I/31YfwgvnZbL.jpg,exceeded expectation pleased,1,1
7863,Indian Terrain Men's Solid Regular Fit Casual Shirt,734,Indian Terrain,Indigo,MensCasualShirts,Fantastic!,https://www.amazon.in/Indian-Terrain-Regular-Casual-ITMSH00621-8907755189696_Indigo_Small/dp/B07FF4DQ5Q/,https://images-na.ssl-images-amazon.com/images/I/41CTBYQtpLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41iClCdbNqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41mOKANJ5mL.jpg|https://images-na.ssl-images-amazon.com/images/I/31SXxI7cL%2BL.jpg,fantastic,1,1
7865,Newport Men's Slim Fit Jeans,1265,NEWPORT,Blue::Denim,MensJeans,"Amazing fit, looks great!",https://www.amazon.in/Newport-Unlimited-Mens-Jeans-270489011_BLUE-MS_34W/dp/B077VNWQQQ/,https://images-na.ssl-images-amazon.com/images/I/41V%2BEoCw3yL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ox6w861gL.jpg|https://images-na.ssl-images-amazon.com/images/I/51OtrRPQEHL.jpg|https://images-na.ssl-images-amazon.com/images/I/51mcBUse-KL.jpg|https://images-na.ssl-images-amazon.com/images/I/31q5mNflOTL.jpg,amazing fit look great,1,1
7875,Park Avenue Men's Slim fit Casual Shirt,199,KASHISHIYA,Pink,MensCasualShirts,"Fits like a glove, very flattering.",https://www.amazon.in/Park-Avenue-Casual-PCSA01680-O5_Medium-Brown_44/dp/B07TDH1G6R/,https://images-na.ssl-images-amazon.com/images/I/51J4P8iFyUL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Up6ruJpaL.jpg|https://images-na.ssl-images-amazon.com/images/I/51TQU90D2vL.jpg|https://images-na.ssl-images-amazon.com/images/I/41idnMRb%2B3L.jpg,fit like glove flattering,1,1
7909,Arrow Sports Men's Printed Slim Fit Casual Shirt,1105,Arrow Sports,Black,MensCasualShirts,"Amazing fit, looks great!",https://www.amazon.in/Arrow-Sports-Printed-Casual-ASWSH1829_Blue_40/dp/B07F5M1NB6/,https://images-na.ssl-images-amazon.com/images/I/41d3htK7uKL.jpg|https://images-na.ssl-images-amazon.com/images/I/41yebUPUACL.jpg|https://images-na.ssl-images-amazon.com/images/I/41saZGkQC4L.jpg|https://images-na.ssl-images-amazon.com/images/I/31fdHs0njlL.jpg,amazing fit look great,1,1
7911,Lee Men's Geometric Print Slim Fit Casual Shirt,531,Shopsmeade,Black + Graphite + Grey Melange + Ink Blue Melange,MensCasualShirts,"Not satisfied with the purchase, returning it.",https://www.amazon.in/Lee-Geometric-Print-Casual-L30936CB08KQ0XL_Grey/dp/B078HXJJ3L/,https://images-na.ssl-images-amazon.com/images/I/41IhE6SIIeL.jpg|https://images-na.ssl-images-amazon.com/images/I/51h9zwJhIsL.jpg|https://images-na.ssl-images-amazon.com/images/I/61eXmlsgCgL.jpg|https://images-na.ssl-images-amazon.com/images/I/31GJKA7WBPL.jpg,satisfied purchase returning,1,1
7938,Newport University Men's Slim Fit Jeans (NUJN0816A_Light Blue_36),816,RR And Sons,09-PINK,MensJeans,"Well-made and durable, worth the price.",https://www.amazon.in/Newport-University-Jeans-NUJN0816A_Light-Blue_36/dp/B07PR11B4G/,https://images-na.ssl-images-amazon.com/images/I/31mM7e7S9oL.jpg|https://images-na.ssl-images-amazon.com/images/I/315D9N7NwIL.jpg|https://images-na.ssl-images-amazon.com/images/I/51%2B-CzKuFcL.jpg|https://images-na.ssl-images-amazon.com/images/I/51N4QWDSyfL.jpg|https://images-na.ssl-images-amazon.com/images/I/51lzQPUDjDL.jpg|https://images-na.ssl-images-amazon.com/images/I/31W4e6sAOOL.jpg|https://images-na.ssl-images-amazon.com/images/I/51FNSauzAbL.jpg,wellmade durable worth price,1,1
7948,TOMMY HILFIGER Men's Checkered Regular Fit Casual Shirt,522,SOLO,Purple-Pink,MensCasualShirts,"Lovely texture, feels luxurious.",https://www.amazon.in/Tommy-Hilfiger-Checkered-Regular-A8AFW13842_Multi_42/dp/B07GFH64FN/,https://images-na.ssl-images-amazon.com/images/I/41VyHbmBf%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41P%2BiZNWtuL.jpg|https://images-na.ssl-images-amazon.com/images/I/51iDpXkp0vL.jpg|https://images-na.ssl-images-amazon.com/images/I/31CcGWs1OQL.jpg,lovely texture feel luxurious,1,1
7965,Flying Machine Men's Casual Shirt,750,One Friday,Grey,MensCasualShirts,"Stylish and affordable, great buy.",https://www.amazon.in/Flying-Machine-Casual-Shirt-8907259682310_FMSH6924_Medium_Red/dp/B019QF1KF8/,https://images-na.ssl-images-amazon.com/images/I/41hJsdyyF9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41tbc-ELcYL.jpg|https://images-na.ssl-images-amazon.com/images/I/51pHEVz4V8L.jpg|https://images-na.ssl-images-amazon.com/images/I/41g15UT7PcL.jpg|https://images-na.ssl-images-amazon.com/images/I/51KKjsTRo3L.jpg,stylish affordable great buy,1,1
8008,Parx Solid Cotton Blend Dark Blue Slim Fit Cutaway Full Sleeve Shirts,199,Kili Fashion,Blue,MensCasualShirts,Terrible!,https://www.amazon.in/Parx-Solid-Casual-XMSS07046-B7_Dark-Blue_39/dp/B07CDK4YMR/,https://images-na.ssl-images-amazon.com/images/I/51FDxHzSUTL.jpg|https://images-na.ssl-images-amazon.com/images/I/41D%2BR8und9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41zlegU5%2B2L.jpg|https://images-na.ssl-images-amazon.com/images/I/51QZsFPUnSL.jpg,terrible,-1,1
8021,"L,Zard Men's Stretchable Fabric Beige Slim Fit Jeans",822,"L,Zard",dark navy,MensJeans,"Color is not as expected, but overall good.",https://www.amazon.in/Zard-Stretchable-Fabric-Beige-Jeans/dp/B07MQ4BLXG/,https://images-na.ssl-images-amazon.com/images/I/31JzWN82lkL.jpg|https://images-na.ssl-images-amazon.com/images/I/31Vr%2BPP2Q1L.jpg|https://images-na.ssl-images-amazon.com/images/I/418BNwrPsmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41JNFyt9C6L.jpg|https://images-na.ssl-images-amazon.com/images/I/41gLTJjordL.jpg,color expected overall good,1,1
8025,Mufti Button Down Checkes Full Sleeves Shirt,170,Mufti,Rust,MensCasualShirts,"Perfect for the season, very chic.",https://www.amazon.in/Mufti-Button-Checkes-Khaki-Sleeves/dp/B078T7Q1K5/,https://images-na.ssl-images-amazon.com/images/I/51iTo725x%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41p8pTC5%2BzL.jpg|https://images-na.ssl-images-amazon.com/images/I/51u4p3D-2NL.jpg|https://images-na.ssl-images-amazon.com/images/I/51YK7WHJiOL.jpg,perfect season chic,1,1
8086,Lee X-Line Men's Checkered Slim fit Casual Shirt,949,Jai Kurties,Turquoise,MensCasualShirts,"Lovely texture, feels luxurious.",https://www.amazon.in/Lee-X-Line-Checkered-L37470CB0K14_Dark-Grey_Medium/dp/B07M6R61D6/,https://images-na.ssl-images-amazon.com/images/I/41-KbGgpOxL.jpg|https://images-na.ssl-images-amazon.com/images/I/41vO8Qb%2By6L.jpg|https://images-na.ssl-images-amazon.com/images/I/51Cgw9Ib%2BeL.jpg|https://images-na.ssl-images-amazon.com/images/I/41zADIJpF4L.jpg,lovely texture feel luxurious,1,1
8153,Peter England Men's Checkered Loose Fit Casual Shirt,672,Knitting Doodles,Pink,MensCasualShirts,"Superb craftsmanship, highly recommend.",https://www.amazon.in/Peter-England-Checkered-Casual-PJSFJSSF505701_Blue_44/dp/B07PFBVPR1/,https://images-na.ssl-images-amazon.com/images/I/41R79WZZVWL.jpg|https://images-na.ssl-images-amazon.com/images/I/41EZrUh6fcL.jpg|https://images-na.ssl-images-amazon.com/images/I/51sX1iZV9JL.jpg|https://images-na.ssl-images-amazon.com/images/I/31Lax02YjFL.jpg,superb craftsmanship highly recommend,1,1
8187,Indian Terrain Men's Solid Slim Fit Casual Shirt,799,Indian Terrain,"Rust Red,Black",MensCasualShirts,Love it!,https://www.amazon.in/Indian-Terrain-Casual-ITMSH00071-8907633905196_Dk-Indigo_L/dp/B07CWX6X9D/,https://images-na.ssl-images-amazon.com/images/I/41ss6cU4yzL.jpg|https://images-na.ssl-images-amazon.com/images/I/31mEtY4JJ4L.jpg|https://images-na.ssl-images-amazon.com/images/I/51CKaSuZwkL.jpg|https://images-na.ssl-images-amazon.com/images/I/31urA74JArL.jpg,love,1,1
8198,Peter England Men's Printed Slim Fit Cotton Casual Shirt,755,Clubb,Oilve Green,MensCasualShirts,"Well-made and durable, worth the price.",https://www.amazon.in/Peter-England-Printed-ESF617000399_White-Blue_42/dp/B077HTSMRH/,https://images-na.ssl-images-amazon.com/images/I/41qO6W1HRpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41vJZ-l1WlL.jpg|https://images-na.ssl-images-amazon.com/images/I/51rkRSXhOkL.jpg|https://images-na.ssl-images-amazon.com/images/I/31hYkwp-tLL.jpg,wellmade durable worth price,1,1
8201,Parx Men's Checkered Slim Fit Casual Shirt,1807,HUETRAP,Maroon,MensCasualShirts,"Excellent product, will buy again.",https://www.amazon.in/Parx-Checkered-Casual-XMSS07404-B4_Medium-Blue_40/dp/B07FLB97P8/,https://images-na.ssl-images-amazon.com/images/I/51O4vS05IkL.jpg|https://images-na.ssl-images-amazon.com/images/I/41odR27IuML.jpg|https://images-na.ssl-images-amazon.com/images/I/41qZFviMelL.jpg|https://images-na.ssl-images-amazon.com/images/I/51KP66dlv5L.jpg,excellent product buy,1,1
8218,blackberrys Men's Printed Slim Fit Casual Shirt,249,LYCOT,Grey,MensCasualShirts,"Too tight, uncomfortable fit.",https://www.amazon.in/blackberrys-Printed-Casual-Shirt-ESCC3435N2NS18FL42_Navy/dp/B0796436W3/,https://images-na.ssl-images-amazon.com/images/I/41gL7TJg2-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41uYN3P6RwL.jpg|https://images-na.ssl-images-amazon.com/images/I/61g%2B1zIc%2BCL.jpg|https://images-na.ssl-images-amazon.com/images/I/61T3upNZ7aL.jpg|https://images-na.ssl-images-amazon.com/images/I/413IXIyke6L.jpg,tight uncomfortable fit,-1,-1
8254,Gadgets Appliances Shirts Light Pink,878,Gadgets Appliances,Color39,MensCasualShirts,"Exceeded my expectations, very pleased.",https://www.amazon.in/Gadgets-Appliances-Fabric-Cotton-Partywear/dp/B07J5XG414/,https://images-na.ssl-images-amazon.com/images/I/41sLE3BfJaL.jpg|https://images-na.ssl-images-amazon.com/images/I/41LbPAx3GyL.jpg|https://images-na.ssl-images-amazon.com/images/I/41OjuQH1Z1L.jpg,exceeded expectation pleased,1,1
8268,Flying Machine Men's Casual Shirt,2390,CS&BEAUTY,Cupcake,MensCasualShirts,Fast shipping and great service.,https://www.amazon.in/Flying-Machine-Casual-Shirt-8907378999030_FMSH7163_XX-Large_Red/dp/B01NAGXQEK/,https://images-na.ssl-images-amazon.com/images/I/61CQ6nBgVPL.jpg,fast shipping great service,1,1
8283,Lee X-Line Men's Checkered Slim fit Casual Shirt,1752,SHRENIM,Navy Blue,MensCasualShirts,Great addition to my wardrobe.,https://www.amazon.in/Lee-X-Line-Checkered-Casual-L37447CB0K14_Green_X-Large/dp/B07ML9C14R/,https://images-na.ssl-images-amazon.com/images/I/51Cj9v5k8xL.jpg|https://images-na.ssl-images-amazon.com/images/I/51LlknlHruL.jpg|https://images-na.ssl-images-amazon.com/images/I/51pQBxuMDSL.jpg|https://images-na.ssl-images-amazon.com/images/I/510lPw3-4tL.jpg|https://images-na.ssl-images-amazon.com/images/I/41BSPtGaDoL.jpg,great addition wardrobe,1,1
8287,United Colors of Benetton Men's Checkered Slim fit Casual Shirt,1259,Sangrohi,v2,MensCasualShirts,"Perfect for the season, very chic.",https://www.amazon.in/United-Colors-Benetton-Checkered-19P5MA03U008I_901_Red_L/dp/B07L5KXKFG/,https://images-na.ssl-images-amazon.com/images/I/41EaIm4dBXL.jpg|https://images-na.ssl-images-amazon.com/images/I/41wOsupwhzL.jpg|https://images-na.ssl-images-amazon.com/images/I/51-TQKYQGnL.jpg|https://images-na.ssl-images-amazon.com/images/I/31x5-E1MdjL.jpg,perfect season chic,1,1
8306,Mufti Men's Printed Slim Fit Casual Shirt,604,Mufti,White,MensCasualShirts,"Exactly as described, very satisfied.",https://www.amazon.in/Mufti-Printed-Casual-Shirt-MFS-9339-G_Navy_XXL/dp/B07FQ1BTYY/,https://images-na.ssl-images-amazon.com/images/I/5152T02YT4L.jpg|https://images-na.ssl-images-amazon.com/images/I/51tcNBeHxUL.jpg|https://images-na.ssl-images-amazon.com/images/I/41jbksWzjXL.jpg|https://images-na.ssl-images-amazon.com/images/I/41rlED7yoFL.jpg,exactly described satisfied,1,1
8323,DJ&C By fbb Men's Solid Slim Fit Casual Shirt,276,DJ&C By FBB,White,MensCasualShirts,"Exceeded my expectations, very pleased.",https://www.amazon.in/DJ-fbb-Casual-1000832937_Apple-Green_L-SF/dp/B078KTV9XF/,https://images-na.ssl-images-amazon.com/images/I/41iDWF1wm7L.jpg|https://images-na.ssl-images-amazon.com/images/I/41IBcRTUMKL.jpg|https://images-na.ssl-images-amazon.com/images/I/419Pv8SIDxL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Hqj8XHuwL.jpg,exceeded expectation pleased,1,1
8325,Tommy Hilfiger Men's Regular fit Casual Shirt,164,MUDIT CRAFTS,Pink,MensCasualShirts,"Lovely texture, feels luxurious.",https://www.amazon.in/TOMMY-HILFIGER-Regular-A9AMW179L_Bright-Multi_L/dp/B07S2RMQB4/,https://images-na.ssl-images-amazon.com/images/I/311rBjlynPL.jpg|https://images-na.ssl-images-amazon.com/images/I/31k8LXO0NhL.jpg|https://images-na.ssl-images-amazon.com/images/I/31JfzEIdf5L.jpg|https://images-na.ssl-images-amazon.com/images/I/310wlZEP7bL.jpg,lovely texture feel luxurious,1,1
8339,Indian Terrain Men's Solid Slim Fit Casual Shirt,838,Indian Terrain,Grey,MensCasualShirts,"Color is not as expected, but overall good.",https://www.amazon.in/Indian-Terrain-Solid-Casual-ITMSH00179-8907633989073_Choco_XL/dp/B07CWXJ25F/,https://images-na.ssl-images-amazon.com/images/I/31QOFEbOtHL.jpg|https://images-na.ssl-images-amazon.com/images/I/31oWCuq8juL.jpg|https://images-na.ssl-images-amazon.com/images/I/31Td6QhosIL.jpg|https://images-na.ssl-images-amazon.com/images/I/31tFgbMLzUL.jpg,color expected overall good,1,1
8378,Peter England Men's Solid Slim Fit Casual Shirt,1099,HDS Fancy,Blue 2,MensCasualShirts,"Perfect for the season, very chic.",https://www.amazon.in/Peter-England-Solid-Casual-ESF31800030740_40_Blue/dp/B07D3LJQ7R/,https://images-na.ssl-images-amazon.com/images/I/51QStjTisyL.jpg|https://images-na.ssl-images-amazon.com/images/I/51-IPoUiRGL.jpg|https://images-na.ssl-images-amazon.com/images/I/51fczo5u8HL.jpg|https://images-na.ssl-images-amazon.com/images/I/41doOkpGCxL.jpg,perfect season chic,1,1
8380,IndoPrimo Men's Latest Cotton Casual Shirt Full Sleeve Shirt for Men,379,IndoPrimo,Black,MensCasualShirts,"Fantastic quality, will purchase more.",https://www.amazon.in/IndoPrimo-Latest-Cotton-Casual-X-Large/dp/B07WN5T9DP/,https://images-na.ssl-images-amazon.com/images/I/41jBj5%2BbCaL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ogJ51VfBL.jpg|https://images-na.ssl-images-amazon.com/images/I/41PDAIgyGxL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Nm0suAjdL.jpg,fantastic quality purchase,1,1
8417,Flying Machine Men's Casual Shirt,849,MATCH MUCH,Red,MensCasualShirts,"Amazing fit, looks great!",https://www.amazon.in/Flying-Machine-Casual-Shirt-8907378999436_FMSH7167_Large_Indigo/dp/B01N2RNIX8/,https://images-na.ssl-images-amazon.com/images/I/31fVeaKlOCL.jpg|https://images-na.ssl-images-amazon.com/images/I/318Tl8QuNOL.jpg|https://images-na.ssl-images-amazon.com/images/I/41fc2rTskLL.jpg|https://images-na.ssl-images-amazon.com/images/I/31UIHiNhyQL.jpg,amazing fit look great,1,1
8459,Lee Cooper Men's Relaxed Fit Jeans,539,Man of Men,Red,MensJeans,"Color is not as expected, but overall good.",https://www.amazon.in/Lee-Cooper-Relaxed-Jeans-LCOST1114EXTLTBROWN_Ltbrown_34/dp/B07S4L83DT/,https://images-na.ssl-images-amazon.com/images/I/41Gf0d1n5HL.jpg|https://images-na.ssl-images-amazon.com/images/I/411oVs-ntNL.jpg|https://images-na.ssl-images-amazon.com/images/I/319Ya8pA4GL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Il1btNfDL.jpg|https://images-na.ssl-images-amazon.com/images/I/51OzZp3m1ML.jpg|https://images-na.ssl-images-amazon.com/images/I/31TXn709pWL.jpg,color expected overall good,1,1
8475,Jack & Jones Men's Printed Slim Fit Cotton Casual Shirt,999,Fashion Fakir,Black/Medieval Blue Bamboo Leaf Print,MensCasualShirts,"Buttons fell off easily, poor construction.",https://www.amazon.in/Jack-Jones-Printed-Cotton-1962894005_Black_Small/dp/B0776WM73X/,https://images-na.ssl-images-amazon.com/images/I/41IGo%2BkrKmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41n9SbYQLtL.jpg|https://images-na.ssl-images-amazon.com/images/I/41k8FMXuZ1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41hj59qVShL.jpg|https://images-na.ssl-images-amazon.com/images/I/31-byTjbKxL.jpg,button fell easily poor construction,-1,-1
8523,Flying Machine Men's Starred Regular fit Casual Shirt,599,Cowbucker,Red + Navy + Charcoal Melange,MensCasualShirts,Excellent!,https://www.amazon.in/Flying-Machine-Starred-FMSH8661_Blue_M-FS/dp/B07LGDGXJ3/,https://images-na.ssl-images-amazon.com/images/I/41JBAQj9Y-L.jpg|https://images-na.ssl-images-amazon.com/images/I/413tMdHOYcL.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BbnUzRI%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/31izTlfayaL.jpg,excellent,1,1
8538,Waiverson Slim Fit Men's Dark Blue Jeans,849,Waiverson,Caviar,MensJeans,Love it!,https://www.amazon.in/Waiverson-Slim-Mens-Dark-Jeans/dp/B07DSXZTRB/,https://images-na.ssl-images-amazon.com/images/I/41SNvGqHctL.jpg|https://images-na.ssl-images-amazon.com/images/I/41QFNqv8zCL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Hm-ON6q0L.jpg|https://images-na.ssl-images-amazon.com/images/I/418DJJONg5L.jpg,love,1,1
8656,Peter England Men's Printed Slim Fit Casual Shirt,379,Indi Bargain,Off-white,MensCasualShirts,"Excellent product, will buy again.",https://www.amazon.in/Peter-England-Printed-Casual-PCSFCSLFX41440_Multicolor_40/dp/B07FHPDWY4/,https://images-na.ssl-images-amazon.com/images/I/41RHcx4H5wL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Wxs87I9fL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ZlBzaf0CL.jpg|https://images-na.ssl-images-amazon.com/images/I/41hlRemUmVL.jpg,excellent product buy,1,1
8700,Wrangler Men's Casual Shirt,533,UNO,Rama,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/Wrangler-Mens-Casual-Shirt-8907649197523_W26503104241_S_Blue/dp/B073JY2VV1/,https://images-na.ssl-images-amazon.com/images/I/41c3ejE9qIL.jpg|https://images-na.ssl-images-amazon.com/images/I/41kiohdMciL.jpg|https://images-na.ssl-images-amazon.com/images/I/51iB-xlHN-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41gSKEGnGVL.jpg|https://images-na.ssl-images-amazon.com/images/I/51h8z6GMtbL.jpg,soft fabric vibrant color,1,1
8754,ADNOX Checkered Casual Full Sleeve Cotton Slim Fit Shirt for Men,746,ADNOX,PEACH,MensCasualShirts,"Exceeded my expectations, very pleased.",https://www.amazon.in/ADNOX-Checkered-Casual-Sleeve-Cotton/dp/B07W7KLMNF/,https://images-na.ssl-images-amazon.com/images/I/41Hp%2Bsn82eL.jpg|https://images-na.ssl-images-amazon.com/images/I/41UpIBZhwmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41SUnO6J3NL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ua1b9RepL.jpg|https://images-na.ssl-images-amazon.com/images/I/51uLgNY-n%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/417EdJ6x0lL.jpg,exceeded expectation pleased,1,1
8847,Tommy Hilfiger Men's Printed Regular Fit Casual Shirt,1939,Sara's Prints,Pink And Green,MensCasualShirts,"Well-made and durable, worth the price.",https://www.amazon.in/TOMMY-HILFIGER-Printed-Regular-A8AFW17240_Navy_40/dp/B07GFJJZC8/,https://images-na.ssl-images-amazon.com/images/I/31CwPM22kML.jpg|https://images-na.ssl-images-amazon.com/images/I/31UtylVU6KL.jpg|https://images-na.ssl-images-amazon.com/images/I/41pZTgZpFQL.jpg|https://images-na.ssl-images-amazon.com/images/I/31HnqW%2BZN3L.jpg,wellmade durable worth price,1,1
